Region_Code,Year,Total_Crimes,Crime_Rate,Region_Name
GM0928,2022,2505.0,55.2,Kerkrade
GM0928,2023,2385.0,52.3,Kerkrade
GM0928,2024,2315.0,51.1,Kerkrade
GM0935,2010,14725.0,124.2,Maastricht
GM0935,2011,15605.0,130.4,Maastricht
GM0935,2012,14430.0,119.2,Maastricht
GM0935,2013,13195.0,108.3,Maastricht
GM0935,2014,13360.0,109.1,Maastricht
GM0935,2015,11465.0,93.7,Maastricht
GM0935,2016,9635.0,78.6,Maastricht
GM0935,2017,8985.0,73.2,Maastricht
GM0935,2018,8100.0,66.0,Maastricht
GM0935,2019,8910.0,73.3,Maastricht
GM0935,2020,6875.0,56.6,Maastricht
GM0935,2021,6400.0,53.2,Maastricht
GM0935,2022,8000.0,66.0,Maastricht
GM0935,2023,7885.0,64.2,Maastricht
GM0935,2024,8240.0,65.8,Maastricht
GM0936,2010,475.0,35.4,Margraten
GM0936,2011,0.0,0.0,Margraten
GM0936,2012,0.0,0.0,Margraten
GM0936,2013,0.0,0.0,Margraten
GM0936,2014,0.0,0.0,Margraten
GM0936,2015,0.0,0.0,Margraten
GM0936,2016,0.0,0.0,Margraten
GM0936,2017,0.0,0.0,Margraten
GM0936,2018,0.0,0.0,Margraten
GM0936,2019,0.0,0.0,Margraten
GM0936,2020,0.0,0.0,Margraten
GM0936,2021,0.0,0.0,Margraten
GM0936,2022,0.0,0.0,Margraten
GM0936,2023,0.0,0.0,Margraten
GM0936,2024,0.0,0.0,Margraten
GM0938,2010,1145.0,58.5,Meerssen
GM0938,2011,1270.0,65.0,Meerssen
GM0938,2012,905.0,46.6,Meerssen
GM0938,2013,1075.0,55.4,Meerssen
GM0938,2014,1115.0,58.0,Meerssen
GM0938,2015,800.0,41.9,Meerssen
GM0938,2016,830.0,43.6,Meerssen
GM0938,2017,665.0,34.9,Meerssen
GM0938,2018,585.0,30.6,Meerssen
GM0938,2019,530.0,28.1,Meerssen
GM0938,2020,600.0,31.8,Meerssen
GM0938,2021,525.0,28.1,Meerssen
GM0938,2022,680.0,36.6,Meerssen
GM0938,2023,590.0,31.7,Meerssen
GM0938,2024,560.0,30.0,Meerssen
GM0944,2010,480.0,59.5,Mook en Middelaar
GM0944,2011,450.0,56.9,Mook en Middelaar
GM0944,2012,340.0,43.3,Mook en Middelaar
GM0944,2013,340.0,43.2,Mook en Middelaar
GM0944,2014,320.0,41.3,Mook en Middelaar
GM0944,2015,290.0,37.1,Mook en Middelaar
GM0944,2016,280.0,36.4,Mook en Middelaar
GM0944,2017,255.0,32.9,Mook en Middelaar
GM0944,2018,215.0,27.8,Mook en Middelaar
GM0944,2019,245.0,31.6,Mook en Middelaar
GM0944,2020,270.0,34.5,Mook en Middelaar
GM0944,2021,240.0,30.2,Mook en Middelaar
GM0944,2022,300.0,37.6,Mook en Middelaar
GM0944,2023,230.0,28.6,Mook en Middelaar
GM0944,2024,225.0,27.6,Mook en Middelaar
GM0946,2010,620.0,37.3,Nederweert
GM0946,2011,650.0,38.9,Nederweert
GM0946,2012,560.0,33.4,Nederweert
GM0946,2013,515.0,30.8,Nederweert
GM0946,2014,465.0,27.7,Nederweert
GM0946,2015,515.0,30.6,Nederweert
GM0946,2016,455.0,27.0,Nederweert
GM0946,2017,445.0,26.4,Nederweert
GM0946,2018,420.0,24.6,Nederweert
GM0946,2019,435.0,25.7,Nederweert
GM0946,2020,405.0,23.8,Nederweert
GM0946,2021,480.0,27.9,Nederweert
GM0946,2022,405.0,23.3,Nederweert
GM0946,2023,455.0,25.9,Nederweert
GM0946,2024,435.0,24.8,Nederweert
GM0951,2010,770.0,49.1,Nuth
GM0951,2011,905.0,57.9,Nuth
GM0951,2012,770.0,49.3,Nuth
GM0951,2013,710.0,46.0,Nuth
GM0951,2014,685.0,43.9,Nuth
GM0951,2015,675.0,43.7,Nuth
GM0951,2016,595.0,38.4,Nuth
GM0951,2017,545.0,35.7,Nuth
GM0951,2018,420.0,27.6,Nuth
GM0951,2019,0.0,0.0,Nuth
GM0951,2020,0.0,0.0,Nuth
GM0951,2021,0.0,0.0,Nuth
GM0951,2022,0.0,0.0,Nuth
GM0951,2023,0.0,0.0,Nuth
GM0951,2024,0.0,0.0,Nuth
GM0957,2010,5460.0,98.9,Roermond
GM0957,2011,5930.0,106.6,Roermond
GM0957,2012,5735.0,102.1,Roermond
GM0957,2013,5490.0,96.8,Roermond
GM0957,2014,5390.0,94.6,Roermond
GM0957,2015,4880.0,85.6,Roermond
GM0957,2016,4815.0,84.5,Roermond
GM0957,2017,4420.0,77.0,Roermond
GM0957,2018,4060.0,70.3,Roermond
GM0957,2019,4230.0,72.7,Roermond
GM0957,2020,3730.0,64.0,Roermond
GM0957,2021,3330.0,56.7,Roermond
GM0957,2022,3905.0,66.0,Roermond
GM0957,2023,3970.0,66.2,Roermond
GM0957,2024,4225.0,69.5,Roermond
GM0962,2010,710.0,52.7,Schinnen
GM0962,2011,690.0,51.4,Schinnen
GM0962,2012,715.0,54.1,Schinnen
GM0962,2013,610.0,47.0,Schinnen
GM0962,2014,610.0,47.1,Schinnen
GM0962,2015,640.0,49.3,Schinnen
GM0962,2016,520.0,40.1,Schinnen
GM0962,2017,520.0,40.0,Schinnen
GM0962,2018,360.0,28.0,Schinnen
GM0962,2019,0.0,0.0,Schinnen
GM0962,2020,0.0,0.0,Schinnen
GM0962,2021,0.0,0.0,Schinnen
GM0962,2022,0.0,0.0,Schinnen
GM0962,2023,0.0,0.0,Schinnen
GM0962,2024,0.0,0.0,Schinnen
GM0965,2010,325.0,29.4,Simpelveld
GM0965,2011,360.0,32.8,Simpelveld
GM0965,2012,365.0,33.3,Simpelveld
GM0965,2013,365.0,33.6,Simpelveld
GM0965,2014,290.0,26.7,Simpelveld
GM0965,2015,345.0,31.9,Simpelveld
GM0965,2016,290.0,27.0,Simpelveld
GM0965,2017,250.0,23.6,Simpelveld
GM0965,2018,250.0,23.5,Simpelveld
GM0965,2019,275.0,26.1,Simpelveld
GM0965,2020,265.0,25.2,Simpelveld
GM0965,2021,260.0,24.8,Simpelveld
GM0965,2022,290.0,27.6,Simpelveld
GM0965,2023,300.0,28.8,Simpelveld
GM0965,2024,245.0,23.7,Simpelveld
GM0971,2010,1270.0,49.5,Stein (L.)
GM0971,2011,1390.0,54.1,Stein (L.)
GM0971,2012,1250.0,48.7,Stein (L.)
GM0971,2013,1195.0,47.0,Stein (L.)
GM0971,2014,1205.0,47.4,Stein (L.)
GM0971,2015,1125.0,44.8,Stein (L.)
GM0971,2016,985.0,39.2,Stein (L.)
GM0971,2017,940.0,37.6,Stein (L.)
GM0971,2018,860.0,34.5,Stein (L.)
GM0971,2019,845.0,33.9,Stein (L.)
GM0971,2020,870.0,34.7,Stein (L.)
GM0971,2021,815.0,32.8,Stein (L.)
GM0971,2022,770.0,31.0,Stein (L.)
GM0971,2023,715.0,28.8,Stein (L.)
GM0971,2024,650.0,26.3,Stein (L.)
GM0981,2010,600.0,60.6,Vaals
GM0981,2011,535.0,54.4,Vaals
GM0981,2012,495.0,50.7,Vaals
GM0981,2013,505.0,51.9,Vaals
GM0981,2014,525.0,54.4,Vaals
GM0981,2015,520.0,53.6,Vaals
GM0981,2016,445.0,46.2,Vaals
GM0981,2017,415.0,42.5,Vaals
GM0981,2018,350.0,35.3,Vaals
GM0981,2019,440.0,43.7,Vaals
GM0981,2020,330.0,32.8,Vaals
GM0981,2021,320.0,31.5,Vaals
GM0981,2022,325.0,32.3,Vaals
GM0981,2023,310.0,30.2,Vaals
GM0981,2024,395.0,38.8,Vaals
GM0983,2010,9265.0,92.4,Venlo
GM0983,2011,8715.0,87.3,Venlo
GM0983,2012,9005.0,90.0,Venlo
GM0983,2013,8180.0,81.7,Venlo
GM0983,2014,7335.0,73.0,Venlo
GM0983,2015,7440.0,74.0,Venlo
GM0983,2016,6920.0,69.0,Venlo
GM0983,2017,6220.0,61.6,Venlo
GM0983,2018,5910.0,58.4,Venlo
GM0983,2019,5905.0,58.1,Venlo
GM0983,2020,6100.0,59.9,Venlo
GM0983,2021,5790.0,56.8,Venlo
GM0983,2022,6075.0,59.5,Venlo
GM0983,2023,6620.0,64.1,Venlo
GM0983,2024,6195.0,59.7,Venlo
GM0984,2010,3275.0,76.7,Venray
GM0984,2011,3095.0,72.4,Venray
GM0984,2012,2785.0,64.9,Venray
GM0984,2013,2730.0,63.4,Venray
GM0984,2014,2465.0,57.2,Venray
GM0984,2015,2355.0,54.5,Venray
GM0984,2016,2080.0,48.1,Venray
GM0984,2017,1980.0,45.4,Venray
GM0984,2018,1680.0,38.8,Venray
GM0984,2019,1715.0,39.6,Venray
GM0984,2020,1785.0,41.0,Venray
GM0984,2021,1710.0,39.1,Venray
GM0984,2022,2020.0,46.0,Venray
GM0984,2023,1825.0,40.8,Venray
GM0984,2024,1765.0,39.5,Venray
GM0986,2010,465.0,36.8,Voerendaal
GM0986,2011,565.0,44.5,Voerendaal
GM0986,2012,515.0,40.5,Voerendaal
GM0986,2013,480.0,38.1,Voerendaal
GM0986,2014,430.0,34.4,Voerendaal
GM0986,2015,355.0,28.8,Voerendaal
GM0986,2016,410.0,33.0,Voerendaal
GM0986,2017,370.0,29.8,Voerendaal
GM0986,2018,350.0,28.2,Voerendaal
GM0986,2019,330.0,26.6,Voerendaal
GM0986,2020,295.0,23.5,Voerendaal
GM0986,2021,310.0,24.9,Voerendaal
GM0986,2022,305.0,24.5,Voerendaal
GM0986,2023,260.0,21.1,Voerendaal
GM0986,2024,290.0,23.6,Voerendaal
GM0988,2010,4285.0,88.4,Weert
GM0988,2011,3605.0,74.2,Weert
GM0988,2012,3470.0,71.3,Weert
GM0988,2013,3300.0,67.9,Weert
GM0988,2014,3055.0,62.7,Weert
GM0988,2015,2840.0,58.1,Weert
GM0988,2016,2455.0,50.0,Weert
GM0988,2017,2145.0,43.3,Weert
GM0988,2018,2300.0,46.2,Weert
GM0988,2019,2515.0,50.5,Weert
GM0988,2020,2425.0,48.4,Weert
GM0988,2021,2060.0,41.2,Weert
GM0988,2022,2180.0,43.3,Weert
GM0988,2023,2245.0,44.1,Weert
GM0988,2024,2085.0,40.8,Weert
GM0994,2010,1520.0,88.9,Valkenburg aan de Geul
GM0994,2011,1415.0,83.2,Valkenburg aan de Geul
GM0994,2012,1455.0,86.0,Valkenburg aan de Geul
GM0994,2013,1280.0,76.2,Valkenburg aan de Geul
GM0994,2014,1200.0,72.0,Valkenburg aan de Geul
GM0994,2015,1085.0,65.4,Valkenburg aan de Geul
GM0994,2016,1090.0,65.9,Valkenburg aan de Geul
GM0994,2017,990.0,60.2,Valkenburg aan de Geul
GM0994,2018,790.0,48.1,Valkenburg aan de Geul
GM0994,2019,835.0,50.6,Valkenburg aan de Geul
GM0994,2020,755.0,46.0,Valkenburg aan de Geul
GM0994,2021,715.0,43.8,Valkenburg aan de Geul
GM0994,2022,850.0,52.7,Valkenburg aan de Geul
GM0994,2023,790.0,48.0,Valkenburg aan de Geul
GM0994,2024,820.0,50.0,Valkenburg aan de Geul
GM0995,2010,5435.0,72.8,Lelystad
GM0995,2011,5270.0,70.2,Lelystad
GM0995,2012,5260.0,69.8,Lelystad
GM0995,2013,5065.0,66.8,Lelystad
GM0995,2014,4740.0,62.2,Lelystad
GM0995,2015,5095.0,66.7,Lelystad
GM0995,2016,4600.0,59.9,Lelystad
GM0995,2017,4230.0,55.0,Lelystad
GM0995,2018,4095.0,52.9,Lelystad
GM0995,2019,4300.0,55.2,Lelystad
GM0995,2020,4090.0,52.1,Lelystad
GM0995,2021,3815.0,47.8,Lelystad
GM0995,2022,4000.0,49.3,Lelystad
GM0995,2023,3900.0,47.0,Lelystad
GM0995,2024,3955.0,47.0,Lelystad
GM1507,2010,1725.0,41.6,Horst aan de Maas
GM1507,2011,1810.0,43.3,Horst aan de Maas
GM1507,2012,1835.0,43.8,Horst aan de Maas
GM1507,2013,1800.0,43.0,Horst aan de Maas
GM1507,2014,1520.0,36.5,Horst aan de Maas
GM1507,2015,1605.0,38.5,Horst aan de Maas
GM1507,2016,1440.0,34.6,Horst aan de Maas
GM1507,2017,1295.0,30.7,Horst aan de Maas
GM1507,2018,1395.0,33.0,Horst aan de Maas
GM1507,2019,1340.0,31.7,Horst aan de Maas
GM1507,2020,1455.0,34.2,Horst aan de Maas
GM1507,2021,1430.0,33.7,Horst aan de Maas
GM1507,2022,1465.0,34.1,Horst aan de Maas
GM1507,2023,1495.0,34.3,Horst aan de Maas
GM1507,2024,1530.0,34.8,Horst aan de Maas
GM1509,2010,1565.0,39.2,Oude IJsselstreek
GM1509,2011,1525.0,38.2,Oude IJsselstreek
GM1509,2012,1420.0,35.7,Oude IJsselstreek
GM1509,2013,1320.0,33.2,Oude IJsselstreek
GM1509,2014,1160.0,29.3,Oude IJsselstreek
GM1509,2015,1110.0,28.0,Oude IJsselstreek
GM1509,2016,1070.0,27.0,Oude IJsselstreek
GM1509,2017,915.0,23.1,Oude IJsselstreek
GM1509,2018,770.0,19.5,Oude IJsselstreek
GM1509,2019,810.0,20.5,Oude IJsselstreek
GM1509,2020,910.0,23.1,Oude IJsselstreek
GM1509,2021,835.0,21.3,Oude IJsselstreek
GM1509,2022,945.0,24.0,Oude IJsselstreek
GM1509,2023,930.0,23.5,Oude IJsselstreek
GM1509,2024,890.0,22.5,Oude IJsselstreek
GM1525,2010,1625.0,45.5,Teylingen
GM1525,2011,1665.0,46.5,Teylingen
GM1525,2012,1520.0,42.5,Teylingen
GM1525,2013,1615.0,45.1,Teylingen
GM1525,2014,1320.0,36.9,Teylingen
GM1525,2015,1280.0,35.9,Teylingen
GM1525,2016,1360.0,37.8,Teylingen
GM1525,2017,1255.0,34.8,Teylingen
GM1525,2018,1100.0,30.1,Teylingen
GM1525,2019,1240.0,33.4,Teylingen
GM1525,2020,1340.0,35.8,Teylingen
GM1525,2021,1070.0,28.3,Teylingen
GM1525,2022,1250.0,32.9,Teylingen
GM1525,2023,1235.0,32.1,Teylingen
GM1525,2024,1250.0,32.4,Teylingen
GM1581,2010,2975.0,61.0,Utrechtse Heuvelrug
GM1581,2011,2610.0,53.6,Utrechtse Heuvelrug
GM1581,2012,2255.0,46.8,Utrechtse Heuvelrug
GM1581,2013,2040.0,42.4,Utrechtse Heuvelrug
GM1581,2014,2075.0,43.3,Utrechtse Heuvelrug
GM1581,2015,1890.0,39.3,Utrechtse Heuvelrug
GM1581,2016,2045.0,42.2,Utrechtse Heuvelrug
GM1581,2017,1660.0,33.9,Utrechtse Heuvelrug
GM1581,2018,1475.0,29.9,Utrechtse Heuvelrug
GM1581,2019,1595.0,32.2,Utrechtse Heuvelrug
GM1581,2020,1800.0,36.3,Utrechtse Heuvelrug
GM1581,2021,1690.0,33.9,Utrechtse Heuvelrug
GM1581,2022,1600.0,32.1,Utrechtse Heuvelrug
GM1581,2023,1550.0,30.7,Utrechtse Heuvelrug
GM1581,2024,1465.0,29.0,Utrechtse Heuvelrug
GM1586,2010,1155.0,38.5,Oost Gelre
GM1586,2011,1095.0,36.4,Oost Gelre
GM1586,2012,1165.0,38.9,Oost Gelre
GM1586,2013,1025.0,34.3,Oost Gelre
GM1586,2014,965.0,32.5,Oost Gelre
GM1586,2015,825.0,27.9,Oost Gelre
GM1586,2016,840.0,28.4,Oost Gelre
GM1586,2017,795.0,26.9,Oost Gelre
GM1586,2018,615.0,20.7,Oost Gelre
GM1586,2019,680.0,22.9,Oost Gelre
GM1586,2020,635.0,21.4,Oost Gelre
GM1586,2021,635.0,21.5,Oost Gelre
GM1586,2022,730.0,24.7,Oost Gelre
GM1586,2023,695.0,23.3,Oost Gelre
GM1586,2024,665.0,22.2,Oost Gelre
GM1598,2010,875.0,39.8,Koggenland
GM1598,2011,985.0,44.7,Koggenland
GM1598,2012,930.0,41.7,Koggenland
GM1598,2013,950.0,42.5,Koggenland
GM1598,2014,835.0,37.1,Koggenland
GM1598,2015,815.0,36.4,Koggenland
GM1598,2016,710.0,31.7,Koggenland
GM1598,2017,605.0,26.8,Koggenland
GM1598,2018,585.0,25.7,Koggenland
GM1598,2019,630.0,27.7,Koggenland
GM1598,2020,865.0,38.0,Koggenland
GM1598,2021,795.0,34.6,Koggenland
GM1598,2022,580.0,25.2,Koggenland
GM1598,2023,595.0,25.4,Koggenland
GM1598,2024,560.0,23.7,Koggenland
GM1621,2010,2510.0,47.7,Lansingerland
GM1621,2011,2695.0,49.9,Lansingerland
GM1621,2012,2645.0,47.8,Lansingerland
GM1621,2013,2470.0,43.7,Lansingerland
GM1621,2014,2320.0,40.6,Lansingerland
GM1621,2015,2315.0,39.8,Lansingerland
GM1621,2016,2330.0,39.5,Lansingerland
GM1621,2017,1905.0,31.7,Lansingerland
GM1621,2018,1790.0,29.2,Lansingerland
GM1621,2019,2125.0,34.5,Lansingerland
GM1621,2020,2110.0,33.8,Lansingerland
GM1621,2021,1940.0,30.6,Lansingerland
GM1621,2022,1935.0,30.2,Lansingerland
GM1621,2023,2110.0,32.6,Lansingerland
GM1621,2024,2030.0,31.0,Lansingerland
GM1640,2010,1530.0,41.6,Leudal
GM1640,2011,1620.0,44.2,Leudal
GM1640,2012,1580.0,43.4,Leudal
GM1640,2013,1550.0,42.6,Leudal
GM1640,2014,1465.0,40.4,Leudal
GM1640,2015,1380.0,38.1,Leudal
GM1640,2016,1340.0,37.1,Leudal
GM1640,2017,1135.0,31.7,Leudal
GM1640,2018,1090.0,30.4,Leudal
GM1640,2019,1245.0,34.9,Leudal
GM1640,2020,1225.0,34.1,Leudal
GM1640,2021,1330.0,36.9,Leudal
GM1640,2022,1270.0,35.3,Leudal
GM1640,2023,1015.0,28.1,Leudal
GM1640,2024,1110.0,30.8,Leudal
GM1641,2010,1015.0,41.9,Maasgouw
GM1641,2011,1095.0,45.1,Maasgouw
GM1641,2012,1060.0,44.0,Maasgouw
GM1641,2013,1075.0,44.8,Maasgouw
GM1641,2014,940.0,39.3,Maasgouw
GM1641,2015,790.0,33.3,Maasgouw
GM1641,2016,815.0,34.3,Maasgouw
GM1641,2017,725.0,30.6,Maasgouw
GM1641,2018,680.0,28.8,Maasgouw
GM1641,2019,780.0,33.0,Maasgouw
GM1641,2020,735.0,30.7,Maasgouw
GM1641,2021,840.0,35.1,Maasgouw
GM1641,2022,790.0,32.8,Maasgouw
GM1641,2023,675.0,27.8,Maasgouw
GM1641,2024,675.0,27.6,Maasgouw
GM1651,2010,655.0,40.0,Eemsmond
GM1651,2011,625.0,38.3,Eemsmond
GM1651,2012,675.0,41.5,Eemsmond
GM1651,2013,710.0,44.0,Eemsmond
GM1651,2014,490.0,30.9,Eemsmond
GM1651,2015,410.0,25.9,Eemsmond
GM1651,2016,445.0,28.0,Eemsmond
GM1651,2017,405.0,25.9,Eemsmond
GM1651,2018,405.0,26.1,Eemsmond
GM1651,2019,0.0,0.0,Eemsmond
GM1651,2020,0.0,0.0,Eemsmond
GM1651,2021,0.0,0.0,Eemsmond
GM1651,2022,0.0,0.0,Eemsmond
GM1651,2023,0.0,0.0,Eemsmond
GM1651,2024,0.0,0.0,Eemsmond
GM1652,2010,1420.0,49.3,Gemert-Bakel
GM1652,2011,1405.0,48.7,Gemert-Bakel
GM1652,2012,1445.0,49.8,Gemert-Bakel
GM1652,2013,1485.0,51.0,Gemert-Bakel
GM1652,2014,1455.0,49.6,Gemert-Bakel
GM1652,2015,1190.0,40.4,Gemert-Bakel
GM1652,2016,1095.0,37.0,Gemert-Bakel
GM1652,2017,1090.0,36.3,Gemert-Bakel
GM1652,2018,815.0,26.8,Gemert-Bakel
GM1652,2019,930.0,30.5,Gemert-Bakel
GM1652,2020,970.0,31.6,Gemert-Bakel
GM1652,2021,1000.0,32.5,Gemert-Bakel
GM1652,2022,1005.0,32.4,Gemert-Bakel
GM1652,2023,900.0,28.7,Gemert-Bakel
GM1652,2024,920.0,29.3,Gemert-Bakel
GM1655,2010,1700.0,58.1,Halderberge
GM1655,2011,1680.0,57.3,Halderberge
GM1655,2012,1670.0,56.9,Halderberge
GM1655,2013,1370.0,46.9,Halderberge
GM1655,2014,1370.0,46.7,Halderberge
GM1655,2015,1175.0,39.9,Halderberge
GM1655,2016,1145.0,38.7,Halderberge
GM1655,2017,870.0,29.4,Halderberge
GM1655,2018,940.0,31.4,Halderberge
GM1655,2019,1180.0,39.1,Halderberge
GM1655,2020,1100.0,36.3,Halderberge
GM1655,2021,1110.0,36.5,Halderberge
GM1655,2022,1095.0,35.6,Halderberge
GM1655,2023,1100.0,35.4,Halderberge
GM1655,2024,1195.0,38.4,Halderberge
GM1658,2010,800.0,52.3,Heeze-Leende
GM1658,2011,700.0,45.6,Heeze-Leende
GM1658,2012,710.0,46.4,Heeze-Leende
GM1658,2013,760.0,49.3,Heeze-Leende
GM1658,2014,695.0,45.3,Heeze-Leende
GM1658,2015,570.0,37.0,Heeze-Leende
GM1658,2016,575.0,36.8,Heeze-Leende
GM1658,2017,435.0,27.7,Heeze-Leende
GM1658,2018,445.0,28.1,Heeze-Leende
GM1658,2019,445.0,27.9,Heeze-Leende
GM1658,2020,485.0,30.2,Heeze-Leende
GM1658,2021,510.0,31.5,Heeze-Leende
GM1658,2022,550.0,33.3,Heeze-Leende
GM1658,2023,520.0,31.4,Heeze-Leende
GM1658,2024,515.0,30.6,Heeze-Leende
GM1659,2010,755.0,35.0,Laarbeek
GM1659,2011,795.0,36.9,Laarbeek
GM1659,2012,775.0,35.9,Laarbeek
GM1659,2013,880.0,40.3,Laarbeek
GM1659,2014,890.0,40.8,Laarbeek
GM1659,2015,755.0,34.4,Laarbeek
GM1659,2016,595.0,27.0,Laarbeek
GM1659,2017,605.0,27.5,Laarbeek
GM1659,2018,590.0,26.7,Laarbeek
GM1659,2019,620.0,27.7,Laarbeek
GM1659,2020,700.0,31.0,Laarbeek
GM1659,2021,665.0,29.1,Laarbeek
GM1659,2022,630.0,27.5,Laarbeek
GM1659,2023,605.0,26.1,Laarbeek
GM1659,2024,580.0,25.0,Laarbeek
GM1663,2010,310.0,29.6,De Marne
GM1663,2011,325.0,30.9,De Marne
GM1663,2012,295.0,28.2,De Marne
GM1663,2013,275.0,26.4,De Marne
GM1663,2014,325.0,31.6,De Marne
GM1663,2015,270.0,26.8,De Marne
GM1663,2016,250.0,24.8,De Marne
GM1663,2017,210.0,20.8,De Marne
GM1663,2018,220.0,21.9,De Marne
GM1663,2019,0.0,0.0,De Marne
GM1663,2020,0.0,0.0,De Marne
GM1663,2021,0.0,0.0,De Marne
GM1663,2022,0.0,0.0,De Marne
GM1663,2023,0.0,0.0,De Marne
GM1663,2024,0.0,0.0,De Marne
GM1667,2010,565.0,44.8,Reusel-De Mierden
GM1667,2011,590.0,47.0,Reusel-De Mierden
GM1667,2012,510.0,40.2,Reusel-De Mierden
GM1667,2013,510.0,40.3,Reusel-De Mierden
GM1667,2014,410.0,32.1,Reusel-De Mierden
GM1667,2015,460.0,36.0,Reusel-De Mierden
GM1667,2016,375.0,29.3,Reusel-De Mierden
GM1667,2017,365.0,28.4,Reusel-De Mierden
GM1667,2018,330.0,25.2,Reusel-De Mierden
GM1667,2019,345.0,26.3,Reusel-De Mierden
GM1667,2020,360.0,27.3,Reusel-De Mierden
GM1667,2021,330.0,25.2,Reusel-De Mierden
GM1667,2022,345.0,25.8,Reusel-De Mierden
GM1667,2023,345.0,25.6,Reusel-De Mierden
GM1667,2024,335.0,24.5,Reusel-De Mierden
GM1669,2010,830.0,38.9,Roerdalen
GM1669,2011,930.0,43.7,Roerdalen
GM1669,2012,915.0,43.3,Roerdalen
GM1669,2013,790.0,37.6,Roerdalen
GM1669,2014,730.0,35.0,Roerdalen
GM1669,2015,645.0,31.3,Roerdalen
GM1669,2016,720.0,34.8,Roerdalen
GM1669,2017,620.0,30.0,Roerdalen
GM1669,2018,560.0,26.9,Roerdalen
GM1669,2019,580.0,28.2,Roerdalen
GM1669,2020,560.0,27.3,Roerdalen
GM1669,2021,560.0,27.3,Roerdalen
GM1669,2022,520.0,25.4,Roerdalen
GM1669,2023,510.0,24.7,Roerdalen
GM1669,2024,580.0,28.0,Roerdalen
GM1671,2010,565.0,50.2,Maasdonk
GM1671,2011,495.0,43.8,Maasdonk
GM1671,2012,460.0,40.8,Maasdonk
GM1671,2013,435.0,38.8,Maasdonk
GM1671,2014,435.0,38.6,Maasdonk
GM1671,2015,0.0,0.0,Maasdonk
GM1671,2016,0.0,0.0,Maasdonk
GM1671,2017,0.0,0.0,Maasdonk
GM1671,2018,0.0,0.0,Maasdonk
GM1671,2019,0.0,0.0,Maasdonk
GM1671,2020,0.0,0.0,Maasdonk
GM1671,2021,0.0,0.0,Maasdonk
GM1671,2022,0.0,0.0,Maasdonk
GM1671,2023,0.0,0.0,Maasdonk
GM1671,2024,0.0,0.0,Maasdonk
GM1672,2010,690.0,37.3,Rijnwoude
GM1672,2011,795.0,43.0,Rijnwoude
GM1672,2012,635.0,34.2,Rijnwoude
GM1672,2013,560.0,30.1,Rijnwoude
GM1672,2014,0.0,0.0,Rijnwoude
GM1672,2015,0.0,0.0,Rijnwoude
GM1672,2016,0.0,0.0,Rijnwoude
GM1672,2017,0.0,0.0,Rijnwoude
GM1672,2018,0.0,0.0,Rijnwoude
GM1672,2019,0.0,0.0,Rijnwoude
GM1672,2020,0.0,0.0,Rijnwoude
GM1672,2021,0.0,0.0,Rijnwoude
GM1672,2022,0.0,0.0,Rijnwoude
GM1672,2023,0.0,0.0,Rijnwoude
GM1672,2024,0.0,0.0,Rijnwoude
GM1674,2010,6970.0,89.9,Roosendaal
GM1674,2011,6360.0,82.0,Roosendaal
GM1674,2012,6370.0,82.3,Roosendaal
GM1674,2013,5475.0,71.0,Roosendaal
GM1674,2014,5355.0,69.5,Roosendaal
GM1674,2015,5020.0,65.3,Roosendaal
GM1674,2016,4955.0,64.4,Roosendaal
GM1674,2017,4275.0,55.4,Roosendaal
GM1674,2018,3925.0,51.0,Roosendaal
GM1674,2019,4255.0,55.2,Roosendaal
GM1674,2020,4335.0,56.1,Roosendaal
GM1674,2021,4555.0,59.0,Roosendaal
GM1674,2022,4560.0,59.0,Roosendaal
GM1674,2023,4675.0,60.2,Roosendaal
GM1674,2024,4185.0,54.0,Roosendaal
GM1676,2010,2375.0,69.6,Schouwen-Duiveland
GM1676,2011,2425.0,70.9,Schouwen-Duiveland
GM1676,2012,2300.0,67.3,Schouwen-Duiveland
GM1676,2013,2155.0,63.4,Schouwen-Duiveland
GM1676,2014,1815.0,53.6,Schouwen-Duiveland
GM1676,2015,1870.0,55.3,Schouwen-Duiveland
GM1676,2016,1590.0,47.2,Schouwen-Duiveland
GM1676,2017,1385.0,41.0,Schouwen-Duiveland
GM1676,2018,1165.0,34.6,Schouwen-Duiveland
GM1676,2019,1090.0,32.3,Schouwen-Duiveland
GM1676,2020,1100.0,32.5,Schouwen-Duiveland
GM1676,2021,1125.0,33.0,Schouwen-Duiveland
GM1676,2022,1205.0,35.3,Schouwen-Duiveland
GM1676,2023,1085.0,31.4,Schouwen-Duiveland
GM1676,2024,1115.0,32.1,Schouwen-Duiveland
GM1680,2010,805.0,31.5,Aa en Hunze
GM1680,2011,945.0,36.7,Aa en Hunze
GM1680,2012,940.0,36.6,Aa en Hunze
GM1680,2013,785.0,30.8,Aa en Hunze
GM1680,2014,680.0,26.9,Aa en Hunze
GM1680,2015,645.0,25.6,Aa en Hunze
GM1680,2016,620.0,24.6,Aa en Hunze
GM1680,2017,550.0,21.7,Aa en Hunze
GM1680,2018,545.0,21.4,Aa en Hunze
GM1680,2019,670.0,26.5,Aa en Hunze
GM1680,2020,625.0,24.6,Aa en Hunze
GM1680,2021,620.0,24.3,Aa en Hunze
GM1680,2022,660.0,25.9,Aa en Hunze
GM1680,2023,665.0,25.9,Aa en Hunze
